run_id,request_id,request_num,latency,timestamp
1692914445,1692914445-57,57,2738.9864921569824,2023-08-24 15:03:18
1692914445,1692914445-58,58,2739.070177078247,2023-08-24 15:03:21
1692914445,1692914445-59,59,2021.3007926940918,2023-08-24 15:03:23
1692914445,1692914445-60,60,2747.781991958618,2023-08-24 15:03:26
1692914445,1692914445-61,61,2732.1672439575195,2023-08-24 15:03:29
1692914445,1692914445-62,62,2744.946002960205,2023-08-24 15:03:31
1692914445,1692914445-63,63,2706.5749168395996,2023-08-24 15:03:34
1692914445,1692914445-64,64,2729.2404174804688,2023-08-24 15:03:37
1692914445,1692914445-65,65,2738.6314868927,2023-08-24 15:03:39
1692914445,1692914445-66,66,2732.3219776153564,2023-08-24 15:03:42
1692914445,1692914445-67,67,2731.912612915039,2023-08-24 15:03:45
1692914445,1692914445-68,68,2747.637987136841,2023-08-24 15:03:48
1692914445,1692914445-69,69,2719.23565864563,2023-08-24 15:03:50
1692914445,1692914445-70,70,2732.9564094543457,2023-08-24 15:03:53
1692914445,1692914445-71,71,2734.92169380188,2023-08-24 15:03:56
1692914445,1692914445-72,72,2658.5421562194824,2023-08-24 15:03:59
1692914445,1692914445-73,73,2755.8860778808594,2023-08-24 15:04:01
1692914445,1692914445-74,74,2702.399253845215,2023-08-24 15:04:04
1692914445,1692914445-75,75,2722.4361896514893,2023-08-24 15:04:07
1692914445,1692914445-76,76,2713.7467861175537,2023-08-24 15:04:09
1692914445,1692914445-77,77,1702.8682231903076,2023-08-24 15:04:11
1692914445,1692914445-78,78,2701.794385910034,2023-08-24 15:04:14
1692914445,1692914445-79,79,2756.1304569244385,2023-08-24 15:04:17
1692914445,1692914445-80,80,2696.3977813720703,2023-08-24 15:04:19
1692914445,1692914445-81,81,2728.9092540740967,2023-08-24 15:04:22
1692914445,1692914445-82,82,2728.0333042144775,2023-08-24 15:04:25
1692914445,1692914445-83,83,2717.581033706665,2023-08-24 15:04:27
1692914445,1692914445-84,84,2749.9077320098877,2023-08-24 15:04:30
1692914445,1692914445-85,85,1826.8139362335205,2023-08-24 15:04:32
1692914445,1692914445-86,86,2850.4638671875,2023-08-24 15:04:35
1692914445,1692914445-87,87,2717.3843383789062,2023-08-24 15:04:38
1692914445,1692914445-88,88,2747.5619316101074,2023-08-24 15:04:40
1692914445,1692914445-89,89,1274.4929790496826,2023-08-24 15:04:42
1692914445,1692914445-90,90,2716.5069580078125,2023-08-24 15:04:44
1692914445,1692914445-91,91,2734.062671661377,2023-08-24 15:04:47
1692914445,1692914445-92,92,2710.887670516968,2023-08-24 15:04:50
1692914445,1692914445-93,93,2708.752393722534,2023-08-24 15:04:53
1692914445,1692914445-94,94,2704.317331314087,2023-08-24 15:04:55
1692914445,1692914445-95,95,2736.8369102478027,2023-08-24 15:04:58
1692914445,1692914445-96,96,2713.7386798858643,2023-08-24 15:05:01
1692914445,1692914445-97,97,2713.867664337158,2023-08-24 15:05:03
1692914445,1692914445-98,98,2743.283271789551,2023-08-24 15:05:06
1692914445,1692914445-99,99,2700.317144393921,2023-08-24 15:05:09
1692914445,1692914445-100,100,2761.3325119018555,2023-08-24 15:05:12
1692914445,1692914445-101,101,2699.490785598755,2023-08-24 15:05:14
1692914445,1692914445-102,102,2760.490894317627,2023-08-24 15:05:17
1692914445,1692914445-103,103,2718.1763648986816,2023-08-24 15:05:20
1692914445,1692914445-104,104,2713.3138179779053,2023-08-24 15:05:22
1692914445,1692914445-105,105,2702.8138637542725,2023-08-24 15:05:25
1692914445,1692914445-106,106,2791.21994972229,2023-08-24 15:05:28
1692914445,1692914445-107,107,2778.834581375122,2023-08-24 15:05:31
1692914445,1692914445-108,108,2813.1229877471924,2023-08-24 15:05:34
1692914445,1692914445-109,109,2690.64998626709,2023-08-24 15:05:36
1692914445,1692914445-110,110,2213.9904499053955,2023-08-24 15:05:38
1692914445,1692914445-111,111,2742.7875995635986,2023-08-24 15:05:41
1692914445,1692914445-112,112,2712.707281112671,2023-08-24 15:05:44
1692914445,1692914445-113,113,2722.3522663116455,2023-08-24 15:05:47
1692914445,1692914445-114,114,2728.0733585357666,2023-08-24 15:05:49
1692914445,1692914445-115,115,2763.587236404419,2023-08-24 15:05:52
1692914445,1692914445-116,116,2688.760757446289,2023-08-24 15:05:55
1692914445,1692914445-117,117,2267.810106277466,2023-08-24 15:05:57
1692914445,1692914445-118,118,2682.6932430267334,2023-08-24 15:06:00
1692914445,1692914445-119,119,2726.4814376831055,2023-08-24 15:06:03
1692914445,1692914445-120,120,2715.7554626464844,2023-08-24 15:06:05
1692914445,1692914445-121,121,2705.1331996917725,2023-08-24 15:06:08
1692914445,1692914445-122,122,2793.3013439178467,2023-08-24 15:06:11
1692914445,1692914445-123,123,2713.676691055298,2023-08-24 15:06:13
1692914445,1692914445-124,124,2751.3327598571777,2023-08-24 15:06:16
1692914445,1692914445-125,125,2691.044569015503,2023-08-24 15:06:19
1692914445,1692914445-126,126,2706.1116695404053,2023-08-24 15:06:22
1692914445,1692914445-127,127,2694.1452026367188,2023-08-24 15:06:24
1692914445,1692914445-128,128,2402.423143386841,2023-08-24 15:06:27
1692914445,1692914445-129,129,2710.598945617676,2023-08-24 15:06:29
1692914445,1692914445-130,130,2693.3350563049316,2023-08-24 15:06:32
1692914445,1692914445-131,131,1266.5379047393799,2023-08-24 15:06:33
1692914445,1692914445-132,132,2687.147617340088,2023-08-24 15:06:36
